seq_no,piece,PC,resolveDir
999083,0,4496796,0
999289,0,4201640,0
999234,0,4204116,0
999238,0,4204132,0
999274,0,4199656,0
999269,0,4199640,0
999310,0,4496712,0
999294,0,4201660,1
999285,0,4199696,1
999346,0,4496796,0
999552,0,4201640,0
999497,0,4204116,0
999501,0,4204132,0
999537,0,4199656,0
999532,0,4199640,0
999573,0,4496712,0
999557,0,4201660,1
999548,0,4199696,1
999609,0,4496796,0
999815,0,4201640,0
999760,0,4204116,0
999764,0,4204132,0
999800,0,4199656,0
999795,0,4199640,0
999836,0,4496712,0
999820,0,4201660,1
999811,0,4199696,1
999872,0,4496796,0
1000078,0,4201640,0
1000023,0,4204116,0
1000027,0,4204132,0
1000063,0,4199656,0
1000058,0,4199640,0
1000099,0,4496712,0
1000083,0,4201660,1
1000074,0,4199696,1
1000137,0,4496796,1
1000140,0,4496584,0
1000143,0,4496596,1
1000146,0,4496584,0
1000152,0,4496584,0
1000158,0,4496584,0
1000164,0,4496584,0
1000149,0,4496596,1
1000170,0,4496584,1
1000155,0,4496596,1
1000161,0,4496596,1
1000167,0,4496596,1
1000174,0,4496908,1
1000177,0,4496536,0
1000198,0,4496584,0
1000204,0,4496584,0
1000210,0,4496584,0
1000195,0,4496596,1
1000216,0,4496584,0
1000201,0,4496596,1
1000207,0,4496596,1
1000213,0,4496596,1
1000219,0,4496596,0
1000289,0,4199612,1
1000271,0,4199556,0
1000341,0,4204140,1
1000300,0,4203664,0
1000348,0,4204192,1
1000352,0,4204220,0
1000325,0,4203732,1
1000450,0,4496584,0
1000329,0,4204092,0
1000393,0,4201652,0
1000453,0,4496596,0
1000523,0,4199612,1
1000505,0,4199556,0
1000575,0,4204140,1
1000534,0,4203664,0
1000582,0,4204192,1
1000563,0,4204092,0
1000586,0,4204220,0
1000627,0,4201652,0
1000559,0,4203732,1
1000390,0,4201640,0
1000335,0,4204116,0
1000339,0,4204132,0
1000375,0,4199656,0
1000370,0,4199640,0
1000411,0,4496712,0
1000395,0,4201660,1
1000386,0,4199696,1
1000624,0,4201640,0
1000569,0,4204116,0
1000573,0,4204132,0
1000609,0,4199656,0
1000604,0,4199640,0
1000645,0,4496712,0
1000629,0,4201660,1
1000620,0,4199696,1
1000447,0,4496796,1
1000683,0,4496796,0
1000715,0,4496884,1
1000718,0,4496596,0
1000788,0,4199612,1
1000770,0,4199556,0
1000840,0,4204140,1
1000799,0,4203664,0
1000828,0,4204092,0
1000847,0,4204192,1
1000851,0,4204220,0
1000892,0,4201652,0
1000824,0,4203732,1
1000980,0,4496884,1
1000983,0,4496596,0
1001053,0,4199612,1
1001035,0,4199556,0
1001105,0,4204140,1
1001064,0,4203664,0
1001093,0,4204092,0
1001112,0,4204192,1
1001116,0,4204220,0
1000889,0,4201640,0
1001157,0,4201652,0
1000834,0,4204116,0
1000838,0,4204132,0
1001089,0,4203732,1
1001245,0,4496884,1
1000874,0,4199656,0
1000869,0,4199640,0
1000910,0,4496712,0
1001248,0,4496596,0
1000894,0,4201660,1
1000885,0,4199696,1
1001318,0,4199612,1
1001300,0,4199556,0
1001370,0,4204140,1
1001329,0,4203664,0
1001358,0,4204092,0
1001377,0,4204192,1
1001381,0,4204220,0
1001422,0,4201652,0
1001354,0,4203732,1
1001510,0,4496884,1
1001513,0,4496596,0
1001582,0,4199612,1
1001564,0,4199556,0
1001634,0,4204140,1
1001593,0,4203664,0
1001641,0,4204192,1
1001622,0,4204092,0
1001645,0,4204220,0
1001686,0,4201652,0
1001618,0,4203732,1
1001772,0,4496884,1
1000948,0,4496796,0
1001775,0,4496596,0
1001154,0,4201640,0
1001099,0,4204116,0
1001103,0,4204132,0
1001845,0,4199612,1
1001139,0,4199656,0
1001134,0,4199640,0
1001175,0,4496712,0
1001827,0,4199556,0
1001159,0,4201660,1
1001856,0,4203664,0
1001897,0,4204140,1
1001885,0,4204092,0
1001150,0,4199696,1
1001904,0,4204192,1
1001908,0,4204220,0
1001881,0,4203732,1
1001949,0,4201652,0
1002035,0,4496884,1
1002038,0,4496596,0
1002108,0,4199612,1
1002090,0,4199556,0
1002160,0,4204140,1
1002119,0,4203664,0
1002148,0,4204092,0
1002167,0,4204192,1
1002171,0,4204220,0
1002212,0,4201652,0
1002144,0,4203732,1
1001213,0,4496796,0
1001419,0,4201640,0
1001364,0,4204116,0
1001368,0,4204132,0
1001404,0,4199656,0
1001399,0,4199640,0
1001440,0,4496712,0
1001424,0,4201660,1
1001415,0,4199696,1
1002298,0,4496884,1
1002301,0,4496596,0
1002371,0,4199612,1
1002353,0,4199556,0
1002423,0,4204140,1
1002382,0,4203664,0
1002411,0,4204092,0
1002430,0,4204192,1
1002434,0,4204220,0
1002475,0,4201652,0
1002407,0,4203732,1
1001478,0,4496796,0
1001683,0,4201640,0
1001628,0,4204116,0
1001632,0,4204132,0
1001668,0,4199656,0
1001663,0,4199640,0
1001704,0,4496712,0
1001688,0,4201660,1
1001679,0,4199696,1
1002561,0,4496884,1
1002564,0,4496596,0
1002634,0,4199612,1
1002616,0,4199556,0
1002686,0,4204140,1
1002645,0,4203664,0
1002674,0,4204092,0
1002693,0,4204192,1
1002697,0,4204220,0
1002738,0,4201652,0
1002670,0,4203732,1
1001740,0,4496796,0
1001946,0,4201640,0
1001891,0,4204116,0
1001895,0,4204132,0
1001931,0,4199656,0
1001926,0,4199640,0
1001967,0,4496712,0
1001951,0,4201660,1
1001942,0,4199696,1
1002826,0,4496884,1
1002829,0,4496596,0
1002899,0,4199612,1
1002881,0,4199556,0
1002951,0,4204140,1
1002910,0,4203664,0
1002939,0,4204092,0
1002958,0,4204192,1
1002962,0,4204220,0
1003003,0,4201652,0
1002935,0,4203732,1
1002003,0,4496796,0
1002209,0,4201640,0
1002154,0,4204116,0
1002158,0,4204132,0
1002194,0,4199656,0
1002189,0,4199640,0
1002230,0,4496712,0
1002214,0,4201660,1
1002205,0,4199696,1
1002266,0,4496796,0
1002472,0,4201640,0
1002417,0,4204116,0
1002421,0,4204132,0
1002457,0,4199656,0
1002452,0,4199640,0
1002493,0,4496712,0
1002477,0,4201660,1
1002468,0,4199696,1
1002529,0,4496796,0
1002735,0,4201640,0
1002680,0,4204116,0
1002684,0,4204132,0
1002720,0,4199656,0
1002715,0,4199640,0
1002756,0,4496712,0
1002740,0,4201660,1
1002731,0,4199696,1
1002794,0,4496796,0
1003000,0,4201640,0
1002945,0,4204116,0
1002949,0,4204132,0
1002985,0,4199656,0
1002980,0,4199640,0
1003021,0,4496712,0
1003005,0,4201660,1
1002996,0,4199696,1
1003059,0,4496796,1
1003062,0,4496584,0
1003065,0,4496596,1
1003068,0,4496584,0
1003074,0,4496584,0
1003080,0,4496584,0
1003086,0,4496584,1
1003071,0,4496596,1
1003077,0,4496596,1
1003083,0,4496596,1
1003090,0,4496908,1
1003093,0,4496536,0
1003114,0,4496584,0
1003120,0,4496584,0
1003126,0,4496584,0
1003111,0,4496596,1
1003117,0,4496596,1
1003123,0,4496596,1
1003129,0,4496596,0
1003199,0,4199612,1
1003181,0,4199556,0
1003251,0,4204140,1
1003210,0,4203664,0
1003239,0,4204092,0
1003258,0,4204192,1
1003262,0,4204220,0
1003303,0,4201652,0
1003235,0,4203732,1
1003300,0,4201640,0
1003245,0,4204116,0
1003249,0,4204132,0
1003285,0,4199656,0
1003280,0,4199640,0
1003321,0,4496712,0
1003305,0,4201660,1
1003296,0,4199696,1
1003359,0,4496796,0
1003391,0,4496884,1
1003394,0,4496596,0
1003464,0,4199612,1
1003446,0,4199556,0
1003516,0,4204140,1
1003475,0,4203664,0
1003504,0,4204092,0
1003523,0,4204192,1
1003527,0,4204220,0
1003568,0,4201652,0
1003500,0,4203732,1
1003565,0,4201640,0
1003510,0,4204116,0
1003514,0,4204132,0
1003550,0,4199656,0
1003545,0,4199640,0
1003586,0,4496712,0
1003570,0,4201660,1
1003561,0,4199696,1
1003622,0,4496796,1
1003625,0,4496584,0
1003628,0,4496596,0
1003698,0,4199612,1
1003680,0,4199556,0
1003750,0,4204140,1
1003709,0,4203664,0
1003757,0,4204192,1
1003738,0,4204092,0
1003761,0,4204220,0
1003802,0,4201652,0
1003734,0,4203732,1
1003859,0,4496584,0
1003862,0,4496596,0
1003932,0,4199612,1
1003799,0,4201640,0
1003914,0,4199556,0
1003984,0,4204140,1
1003744,0,4204116,0
1003748,0,4204132,0
1003943,0,4203664,0
1003991,0,4204192,1
1003784,0,4199656,0
1003972,0,4204092,0
1003779,0,4199640,0
1003995,0,4204220,0
1003820,0,4496712,0
1004036,0,4201652,0
1003968,0,4203732,1
1003804,0,4201660,1
1003795,0,4199696,1
1004033,0,4201640,0
1003978,0,4204116,0
1003982,0,4204132,0
1004018,0,4199656,0
1004013,0,4199640,0
1004054,0,4496712,0
1004038,0,4201660,1
1004029,0,4199696,1
1003856,0,4496796,1
1004092,0,4496796,0
1004124,0,4496884,1
1004127,0,4496596,0
1004197,0,4199612,1
1004179,0,4199556,0
1004249,0,4204140,1
1004208,0,4203664,0
1004237,0,4204092,0
1004256,0,4204192,1
1004260,0,4204220,0
1004301,0,4201652,0
1004233,0,4203732,1
1004389,0,4496884,1
1004392,0,4496596,0
1004462,0,4199612,1
1004444,0,4199556,0
1004514,0,4204140,1
1004473,0,4203664,0
1004502,0,4204092,0
1004521,0,4204192,1
1004525,0,4204220,0
1004298,0,4201640,0
1004566,0,4201652,0
1004243,0,4204116,0
1004247,0,4204132,0
1004498,0,4203732,1
1004654,0,4496884,1
1004283,0,4199656,0
1004278,0,4199640,0
1004319,0,4496712,0
1004657,0,4496596,0
1004303,0,4201660,1
1004294,0,4199696,1
1004726,0,4199612,1
1004708,0,4199556,0
1004778,0,4204140,1
1004737,0,4203664,0
1004766,0,4204092,0
1004785,0,4204192,1
1004789,0,4204220,0
1004830,0,4201652,0
1004762,0,4203732,1
1004918,0,4496884,1
1004921,0,4496596,0
1004991,0,4199612,1
1004973,0,4199556,0
1005043,0,4204140,1
1005002,0,4203664,0
1005050,0,4204192,1
1005031,0,4204092,0
1005054,0,4204220,0
1005095,0,4201652,0
1005027,0,4203732,1
1005183,0,4496884,1
1004357,0,4496796,0
1005186,0,4496596,0
1004563,0,4201640,0
1004508,0,4204116,0
1004512,0,4204132,0
1005256,0,4199612,1
1004548,0,4199656,0
1004543,0,4199640,0
1004584,0,4496712,0
1005238,0,4199556,0
1004568,0,4201660,1
1005267,0,4203664,0
1005308,0,4204140,1
1005296,0,4204092,0
1004559,0,4199696,1
1005315,0,4204192,1
1005319,0,4204220,0
1005292,0,4203732,1
1005360,0,4201652,0
1005446,0,4496884,1
1005449,0,4496596,0
1005519,0,4199612,1
1005501,0,4199556,0
1005571,0,4204140,1
1005530,0,4203664,0
1005559,0,4204092,0
1005578,0,4204192,1
1005582,0,4204220,0
1005623,0,4201652,0
1005555,0,4203732,1
1004622,0,4496796,0
1004827,0,4201640,0
1004772,0,4204116,0
1004776,0,4204132,0
1004812,0,4199656,0
1004807,0,4199640,0
1004848,0,4496712,0
1004832,0,4201660,1
1004823,0,4199696,1
1005709,0,4496884,1
1005712,0,4496596,0
1005782,0,4199612,1
1005764,0,4199556,0
1005834,0,4204140,1
1005793,0,4203664,0
1005822,0,4204092,0
1005841,0,4204192,1
1005845,0,4204220,0
1005886,0,4201652,0
1005818,0,4203732,1
1004886,0,4496796,0
1005092,0,4201640,0
1005037,0,4204116,0
1005041,0,4204132,0
1005077,0,4199656,0
1005072,0,4199640,0
1005113,0,4496712,0
1005097,0,4201660,1
1005088,0,4199696,1
1005974,0,4496884,1
1005977,0,4496596,0
1006047,0,4199612,1
1006029,0,4199556,0
1006099,0,4204140,1
1006058,0,4203664,0
1006087,0,4204092,0
1006106,0,4204192,1
1006110,0,4204220,0
1006151,0,4201652,0
1006083,0,4203732,1
1005151,0,4496796,0
1005357,0,4201640,0
1005302,0,4204116,0
1005306,0,4204132,0
1005342,0,4199656,0
1005337,0,4199640,0
1005378,0,4496712,0
1005362,0,4201660,1
1005353,0,4199696,1
1005414,0,4496796,0
1005620,0,4201640,0
1005565,0,4204116,0
1005569,0,4204132,0
1005605,0,4199656,0
1005600,0,4199640,0
1005641,0,4496712,0
1005625,0,4201660,1
1005616,0,4199696,1
1005677,0,4496796,0
1005883,0,4201640,0
1005828,0,4204116,0
1005832,0,4204132,0
1005868,0,4199656,0
1005863,0,4199640,0
1005904,0,4496712,0
1005888,0,4201660,1
1005879,0,4199696,1
1005942,0,4496796,0
1006148,0,4201640,0
1006093,0,4204116,0
1006097,0,4204132,0
1006133,0,4199656,0
1006128,0,4199640,0
1006169,0,4496712,0
1006153,0,4201660,1
1006144,0,4199696,1
1006207,0,4496796,1
1006210,0,4496584,0
1006213,0,4496596,0
1006283,0,4199612,1
1006265,0,4199556,0
1006335,0,4204140,1
1006294,0,4203664,0
1006342,0,4204192,1
1006323,0,4204092,0
1006346,0,4204220,0
1006387,0,4201652,0
1006319,0,4203732,1
1006446,0,4496584,0
1006449,0,4496596,1
1006384,0,4201640,0
1006329,0,4204116,0
1006333,0,4204132,0
1006369,0,4199656,0
1006364,0,4199640,0
1006405,0,4496712,0
1006452,0,4496584,0
1006389,0,4201660,1
1006458,0,4496584,0
1006464,0,4496584,1
1006380,0,4199696,1
1006455,0,4496596,1
1006461,0,4496596,1
1006468,0,4496908,1
1006471,0,4496536,0
1006492,0,4496584,0
1006498,0,4496584,0
1006489,0,4496596,1
1006495,0,4496596,1
1006501,0,4496596,0
1006443,0,4496796,1
1006571,0,4199612,1
1006553,0,4199556,0
1006623,0,4204140,1
1006582,0,4203664,0
1006611,0,4204092,0
1006630,0,4204192,1
1006634,0,4204220,0
1006675,0,4201652,0
1006607,0,4203732,1
1006672,0,4201640,0
1006617,0,4204116,0
1006621,0,4204132,0
1006657,0,4199656,0
1006652,0,4199640,0
1006693,0,4496712,0
1006677,0,4201660,1
1006668,0,4199696,1
1006729,0,4496796,0
1006761,0,4496884,1
1006764,0,4496596,0
1006834,0,4199612,1
1006816,0,4199556,0
1006886,0,4204140,1
1006845,0,4203664,0
1006874,0,4204092,0
1006893,0,4204192,1
1006897,0,4204220,0
1006938,0,4201652,0
1006870,0,4203732,1
1007024,0,4496884,1
1007027,0,4496596,0
1007097,0,4199612,1
1007079,0,4199556,0
1007149,0,4204140,1
1007108,0,4203664,0
1007137,0,4204092,0
1007156,0,4204192,1
1007160,0,4204220,0
1006935,0,4201640,0
1007201,0,4201652,0
1006880,0,4204116,0
1006884,0,4204132,0
1007133,0,4203732,1
1007289,0,4496884,1
1006920,0,4199656,0
1006915,0,4199640,0
1006956,0,4496712,0
1007292,0,4496596,0
1006940,0,4201660,1
1006931,0,4199696,1
1007362,0,4199612,1
1007344,0,4199556,0
1007373,0,4203664,0
1007414,0,4204140,1
1007402,0,4204092,0
1007421,0,4204192,1
1007425,0,4204220,0
1007466,0,4201652,0
1007398,0,4203732,1
1006992,0,4496796,0
1007198,0,4201640,0
1007143,0,4204116,0
1007147,0,4204132,0
1007183,0,4199656,0
1007178,0,4199640,0
1007219,0,4496712,0
1007203,0,4201660,1
1007194,0,4199696,1
1007257,0,4496796,0
1007463,0,4201640,0
1007408,0,4204116,0
1007412,0,4204132,0
1007448,0,4199656,0
1007443,0,4199640,0
1007484,0,4496712,0
1007468,0,4201660,1
1007459,0,4199696,1
1007520,0,4496796,1
1007523,0,4496584,0
1007526,0,4496596,0
1007596,0,4199612,1
1007578,0,4199556,0
1007648,0,4204140,1
1007607,0,4203664,0
1007655,0,4204192,1
1007636,0,4204092,0
1007659,0,4204220,0
1007700,0,4201652,0
1007632,0,4203732,1
1007757,0,4496584,0
1007760,0,4496596,0
1007830,0,4199612,1
1007697,0,4201640,0
1007812,0,4199556,0
1007882,0,4204140,1
1007642,0,4204116,0
1007646,0,4204132,0
1007841,0,4203664,0
1007889,0,4204192,1
1007682,0,4199656,0
1007870,0,4204092,0
1007677,0,4199640,0
1007893,0,4204220,0
1007718,0,4496712,0
1007934,0,4201652,0
1007866,0,4203732,1
1007702,0,4201660,1
1007991,0,4496584,0
1007693,0,4199696,1
1007994,0,4496596,0
1008064,0,4199612,1
1008046,0,4199556,0
1008116,0,4204140,1
1008075,0,4203664,0
1007931,0,4201640,0
1008123,0,4204192,1
1007876,0,4204116,0
1007880,0,4204132,0
1008104,0,4204092,0
1008127,0,4204220,0
1007916,0,4199656,0
1008168,0,4201652,0
1007911,0,4199640,0
1008100,0,4203732,1
1007952,0,4496712,0
1008227,0,4496584,0
1007936,0,4201660,1
1007927,0,4199696,1
1008230,0,4496596,0
1008299,0,4199612,1
1008281,0,4199556,0
1008351,0,4204140,1
1008310,0,4203664,0
1008165,0,4201640,0
1008358,0,4204192,1
1008110,0,4204116,0
1008114,0,4204132,0
1008339,0,4204092,0
1008362,0,4204220,0
1007754,0,4496796,1
1008150,0,4199656,0
1008403,0,4201652,0
1008145,0,4199640,0
1008335,0,4203732,1
1008186,0,4496712,0
1008462,0,4496584,0
1008170,0,4201660,1
1008161,0,4199696,1
1008465,0,4496596,0
1008535,0,4199612,1
1008400,0,4201640,0
1008345,0,4204116,0
1008349,0,4204132,0
1008517,0,4199556,0
1008587,0,4204140,1
1008546,0,4203664,0
1008385,0,4199656,0
1008594,0,4204192,1
1008380,0,4199640,0
1008598,0,4204220,0
1008421,0,4496712,0
1008575,0,4204092,0
1008639,0,4201652,0
1007988,0,4496796,1
1008405,0,4201660,1
1008571,0,4203732,1
1008396,0,4199696,1
1008698,0,4496584,0
1008701,0,4496596,0
1008771,0,4199612,1
1008753,0,4199556,0
1008823,0,4204140,1
1008782,0,4203664,0
1008636,0,4201640,0
1008830,0,4204192,1
1008581,0,4204116,0
1008585,0,4204132,0
1008811,0,4204092,0
1008834,0,4204220,0
1008621,0,4199656,0
1008875,0,4201652,0
1008224,0,4496796,1
1008616,0,4199640,0
1008807,0,4203732,1
1008657,0,4496712,0
1008934,0,4496584,0
1008641,0,4201660,1
1008632,0,4199696,1
1008937,0,4496596,0
1009007,0,4199612,1
1008989,0,4199556,0
1009059,0,4204140,1
1009018,0,4203664,0
1009066,0,4204192,1
1008459,0,4496796,1
1008872,0,4201640,0
1009070,0,4204220,0
1008817,0,4204116,0
1008821,0,4204132,0
1009047,0,4204092,0
1009111,0,4201652,0
1008857,0,4199656,0
1009043,0,4203732,1
1008852,0,4199640,0
1008893,0,4496712,0
1008877,0,4201660,1
1008868,0,4199696,1
1009108,0,4201640,0
1009053,0,4204116,0
1009057,0,4204132,0
1009093,0,4199656,0
1008695,0,4496796,1
1009088,0,4199640,0
1009129,0,4496712,0
1009113,0,4201660,1
1009104,0,4199696,1
1008931,0,4496796,1
1009167,0,4496796,0
1009199,0,4496884,1
1009202,0,4496596,0
1009272,0,4199612,1
1009254,0,4199556,0
1009324,0,4204140,1
1009283,0,4203664,0
1009312,0,4204092,0
1009331,0,4204192,1
1009335,0,4204220,0
1009376,0,4201652,0
1009308,0,4203732,1
1009464,0,4496884,1
1009467,0,4496596,0
1009537,0,4199612,1
1009519,0,4199556,0
1009589,0,4204140,1
1009548,0,4203664,0
1009577,0,4204092,0
1009596,0,4204192,1
1009600,0,4204220,0
1009373,0,4201640,0
1009641,0,4201652,0
1009318,0,4204116,0
1009322,0,4204132,0
1009573,0,4203732,1
1009358,0,4199656,0
1009353,0,4199640,0
1009394,0,4496712,0
1009378,0,4201660,1
1009369,0,4199696,1
1009432,0,4496796,0
1009638,0,4201640,0
1009583,0,4204116,0
1009587,0,4204132,0
1009623,0,4199656,0
1009618,0,4199640,0
1009659,0,4496712,0
1009643,0,4201660,1
1009634,0,4199696,1
1009697,0,4496796,1
1009700,0,4496584,0
1009703,0,4496596,0
1009773,0,4199612,1
1009755,0,4199556,0
1009825,0,4204140,1
1009784,0,4203664,0
1009832,0,4204192,1
1009813,0,4204092,0
1009836,0,4204220,0
1009877,0,4201652,0
1009809,0,4203732,1
1009936,0,4496584,0
1009939,0,4496596,0
1010009,0,4199612,1
1009874,0,4201640,0
1009991,0,4199556,0
1010061,0,4204140,1
1009819,0,4204116,0
1009823,0,4204132,0
1010020,0,4203664,0
1010068,0,4204192,1
1009859,0,4199656,0
1010049,0,4204092,0
1009854,0,4199640,0
1010072,0,4204220,0
1009895,0,4496712,0
1010113,0,4201652,0
1010045,0,4203732,1
1009879,0,4201660,1
1010172,0,4496584,0
1009870,0,4199696,1
1010175,0,4496596,1
1010110,0,4201640,0
1010055,0,4204116,0
1010059,0,4204132,0
1010095,0,4199656,0
1010090,0,4199640,0
1010178,0,4496584,0
1010131,0,4496712,0
1010184,0,4496584,1
1010115,0,4201660,1
1010181,0,4496596,1
1010106,0,4199696,1
1009933,0,4496796,1
1010188,0,4496908,1
1010191,0,4496536,0
1010212,0,4496584,0
1010209,0,4496596,1
1010215,0,4496596,0
1010169,0,4496796,1
1010285,0,4199612,1
1010267,0,4199556,0
1010337,0,4204140,1
1010296,0,4203664,0
1010325,0,4204092,0
1010344,0,4204192,1
1010348,0,4204220,0
1010389,0,4201652,0
1010321,0,4203732,1
1010386,0,4201640,0
1010331,0,4204116,0
1010335,0,4204132,0
1010371,0,4199656,0
1010366,0,4199640,0
1010407,0,4496712,0
1010391,0,4201660,1
1010382,0,4199696,1
1010443,0,4496796,0
1010475,0,4496884,1
1010478,0,4496596,0
1010548,0,4199612,1
1010530,0,4199556,0
1010600,0,4204140,1
1010559,0,4203664,0
1010588,0,4204092,0
1010607,0,4204192,1
1010611,0,4204220,0
1010652,0,4201652,0
1010584,0,4203732,1
1010738,0,4496884,1
1010741,0,4496596,0
1010811,0,4199612,1
1010793,0,4199556,0
1010863,0,4204140,1
1010822,0,4203664,0
1010851,0,4204092,0
1010870,0,4204192,1
1010874,0,4204220,0
1010649,0,4201640,0
1010915,0,4201652,0
1010594,0,4204116,0
1010598,0,4204132,0
1010847,0,4203732,1
1011001,0,4496884,1
1010634,0,4199656,0
1010629,0,4199640,0
1010670,0,4496712,0
1011004,0,4496596,0
1010654,0,4201660,1
1010645,0,4199696,1
1011074,0,4199612,1
1011056,0,4199556,0
1011085,0,4203664,0
1011126,0,4204140,1
1011114,0,4204092,0
1011133,0,4204192,1
1011137,0,4204220,0
1011178,0,4201652,0
1011110,0,4203732,1
1011266,0,4496884,1
1011269,0,4496596,0
1011339,0,4199612,1
1011321,0,4199556,0
1011391,0,4204140,1
1011350,0,4203664,0
1011379,0,4204092,0
1011398,0,4204192,1
1011402,0,4204220,0
1011443,0,4201652,0
1011375,0,4203732,1
1011531,0,4496884,1
1010706,0,4496796,0
1011534,0,4496596,0
1010912,0,4201640,0
1010857,0,4204116,0
1010861,0,4204132,0
1011604,0,4199612,1
1010897,0,4199656,0
1010892,0,4199640,0
1010933,0,4496712,0
1011586,0,4199556,0
1010917,0,4201660,1
1011615,0,4203664,0
1011656,0,4204140,1
1011644,0,4204092,0
1010908,0,4199696,1
1011663,0,4204192,1
1011667,0,4204220,0
1011640,0,4203732,1
1011708,0,4201652,0
1010969,0,4496796,0
1011175,0,4201640,0
1011120,0,4204116,0
1011124,0,4204132,0
1011160,0,4199656,0
1011155,0,4199640,0
1011196,0,4496712,0
1011180,0,4201660,1
1011171,0,4199696,1
1011234,0,4496796,0
1011440,0,4201640,0
1011385,0,4204116,0
1011389,0,4204132,0
1011425,0,4199656,0
1011420,0,4199640,0
1011461,0,4496712,0
1011445,0,4201660,1
1011436,0,4199696,1
1011499,0,4496796,0
1011705,0,4201640,0
1011650,0,4204116,0
1011654,0,4204132,0
1011690,0,4199656,0
1011685,0,4199640,0
1011726,0,4496712,0
1011710,0,4201660,1
1011701,0,4199696,1
1011762,0,4496796,1
1011765,0,4496584,0
1011768,0,4496596,0
1011838,0,4199612,1
1011820,0,4199556,0
1011890,0,4204140,1
1011849,0,4203664,0
1011897,0,4204192,1
1011878,0,4204092,0
1011901,0,4204220,0
1011942,0,4201652,0
1011874,0,4203732,1
1011999,0,4496584,0
1012002,0,4496596,0
1012072,0,4199612,1
1011939,0,4201640,0
1012054,0,4199556,0
1012124,0,4204140,1
1011884,0,4204116,0
1011888,0,4204132,0
1012083,0,4203664,0
1012131,0,4204192,1
1011924,0,4199656,0
1012112,0,4204092,0
1011919,0,4199640,0
1012135,0,4204220,0
1011960,0,4496712,0
1012176,0,4201652,0
1012108,0,4203732,1
1011944,0,4201660,1
1012233,0,4496584,0
1011935,0,4199696,1
1012236,0,4496596,0
1012305,0,4199612,1
1012287,0,4199556,0
1012357,0,4204140,1
1012316,0,4203664,0
1012173,0,4201640,0
1012364,0,4204192,1
1012118,0,4204116,0
1012122,0,4204132,0
1012345,0,4204092,0
1012368,0,4204220,0
1012158,0,4199656,0
1012409,0,4201652,0
1012153,0,4199640,0
1012341,0,4203732,1
1012194,0,4496712,0
1012468,0,4496584,0
1012178,0,4201660,1
1012169,0,4199696,1
1012471,0,4496596,0
1012541,0,4199612,1
